school,record,player_name,position,height,hometown,class_year,source_url
Iona,,15 Samson Williams,,6-5,"Camarillo, CA",Fr.,https://ionagaels.com/sports/mens-water-polo/roster
Iona,,16 Roberto Perez-Puente,,5-10,"San Antonio, TX",So.,https://ionagaels.com/sports/mens-water-polo/roster
Iona,,17 Edward Imm,,6-0,"Cincinnati, OH",Gr.,https://ionagaels.com/sports/mens-water-polo/roster
Iona,,18 Ryan Tannus,,6-2,"Orlando, FL",So.,https://ionagaels.com/sports/mens-water-polo/roster
Iona,,21 Colin Minehan,,5-11,"Gwynedd Valley, PA",Fr.,https://ionagaels.com/sports/mens-water-polo/roster
Iona,,22 Daniel Raz,,6-2,"Winter Garden, FL",So.,https://ionagaels.com/sports/mens-water-polo/roster
Iona,,23 Rastko Jevdjovic,,6-3,"Belgrade, Serbia",Sr.,https://ionagaels.com/sports/mens-water-polo/roster
Iona,,24 Jakob Villasenor,,5-10,"Pomona, CA",Fr.,https://ionagaels.com/sports/mens-water-polo/roster
LIU,,1 Manuel Diez Teran,,6-0,"Madrid, Spain",Gr.,https://www.liuathletics.com/sports/mens-water-polo/roster
LIU,,1A Llewyn Thurston,,6-4,"Perth, Western Australia, Australia",So.,https://www.liuathletics.com/sports/mens-water-polo/roster
LIU,,1B Weston Carballar,,5-10,"Breman, Ga.",Fr.,https://www.liuathletics.com/sports/mens-water-polo/roster
LIU,,1C Aiden Salimi,,6-2,"San Diego, Calif.",Fr.,https://www.liuathletics.com/sports/mens-water-polo/roster
LIU,,2 Logan Morgan,,6-1,"Camarillo, Calif.",Sr.,https://www.liuathletics.com/sports/mens-water-polo/roster
LIU,,3 David Shalman,,6-0,"Brooklyn, N.Y.",So.,https://www.liuathletics.com/sports/mens-water-polo/roster
LIU,,4 Lucas Ramirez,,5-11,"Huntington Beach, Calif.",Fr.,https://www.liuathletics.com/sports/mens-water-polo/roster
LIU,,5 Jack French,,5-11,"Brisbane, Australia",So.,https://www.liuathletics.com/sports/mens-water-polo/roster
LIU,,6 Edward Carpenter,,6-2,"Bedford, England",Fr.,https://www.liuathletics.com/sports/mens-water-polo/roster
LIU,,7 Charlie Downey,,6-3,"Sherman Oaks, Calif.",Sr.,https://www.liuathletics.com/sports/mens-water-polo/roster
LIU,,8 Logan Baumann,,5-10,"Thousand Oaks, Calif.",Fr.,https://www.liuathletics.com/sports/mens-water-polo/roster
LIU,,9 Derek Hanel,,6-4,"San Jose, Calif.",Sr.,https://www.liuathletics.com/sports/mens-water-polo/roster
LIU,,10 Francisco de Zengotita Rodriguez,,6-3,"Guaynabo, Puerto Rico",Fr.,https://www.liuathletics.com/sports/mens-water-polo/roster
LIU,,11 Blake Duggan,,6-2,"San Antonio, Texas",Fr.,https://www.liuathletics.com/sports/mens-water-polo/roster
LIU,,12 Dylan Rothenberg,,6-1,"Costa Mesa, Calif.",Fr.,https://www.liuathletics.com/sports/mens-water-polo/roster
LIU,,13 Mark Malamud,,5-10,"Brooklyn, N.Y.",Fr.,https://www.liuathletics.com/sports/mens-water-polo/roster
LIU,,14 Ben Livak,,6-0,"Chesterfield, Mo.",So.,https://www.liuathletics.com/sports/mens-water-polo/roster
LIU,,15 Anthony Gauna,,6-3,"Lodi, Calif.",Jr.,https://www.liuathletics.com/sports/mens-water-polo/roster
LIU,,16 Maddex Thornton,,5-9,"Henderson, Nev.",Fr.,https://www.liuathletics.com/sports/mens-water-polo/roster
LIU,,17 Aku Kaukinen,,6-4,"Turku, Finland",Fr.,https://www.liuathletics.com/sports/mens-water-polo/roster
La Salle,,1 Veljko Kotarica,,6-4,"Zrenjanin, Serbia",Fr.,https://goexplorers.com/sports/mens-water-polo/roster
La Salle,,1A Alex Sanderson,,6-4,"Thousand Oaks, Calif.",Fr.,https://goexplorers.com/sports/mens-water-polo/roster
La Salle,,1B Tanner Powell,,6-3,"San Clemente, Calif.",Fr.,https://goexplorers.com/sports/mens-water-polo/roster
La Salle,,1C Enrique Carrasco,,5-11,"El Paso, Texas",Fr.,https://goexplorers.com/sports/mens-water-polo/roster
La Salle,,2 Tyler Williams,,6-0,"Sinking Springs, Pa",Jr.,https://goexplorers.com/sports/mens-water-polo/roster
La Salle,,3 Josh Delillo,,5-8,"Sinking Spring, Pa.",Jr.,https://goexplorers.com/sports/mens-water-polo/roster
La Salle,,4 Cole Strohson,,6-0,"Newport Beach, Ca.",Sr.,https://goexplorers.com/sports/mens-water-polo/roster
La Salle,,5 Kiahi Horan,,6-3,"Papamoa Beach, New Zealand",Fr.,https://goexplorers.com/sports/mens-water-polo/roster
La Salle,,6 Karl Miller,,6-0,"Arlington, Va.",Sr.,https://goexplorers.com/sports/mens-water-polo/roster
La Salle,,7 Daniel Domotor,,6-3,"Budapest, Hungary",Sr.,https://goexplorers.com/sports/mens-water-polo/roster
La Salle,,8 Chris Furlong,,6-0,"Enola, Pa.",Fr.,https://goexplorers.com/sports/mens-water-polo/roster
La Salle,,10 Callin Chimilar,,5-9,"Regina, Sask.",So.,https://goexplorers.com/sports/mens-water-polo/roster
La Salle,,11 Ky Jagaroo,,5-11,"Kingston, Jamaica",So.,https://goexplorers.com/sports/mens-water-polo/roster
La Salle,,12 Ash Lyne,,6-1,"Plettenberg Bay, South Africa",Sr.,https://goexplorers.com/sports/mens-water-polo/roster
La Salle,,21 Jorden McVeagh,,6-1,"Camp Hill, Pa.",So.,https://goexplorers.com/sports/mens-water-polo/roster
