season,school,player_name,jersey_number,position,class_year,height,weight,hometown,high_school,profile_url,roster_url,team_record_2025,team_w_2025,team_l_2025,team_t_2025,name,swimcloud_url,swimcloud_50free_time,swimcloud_50free_course,swimcloud_50free_note,swimcloud_high_school,swimcloud_grad_year
2025,Long Beach State,Sandro Pueyo Caballero,23,Attacker,Senior,6-2,,"Barcelona, Spain",,https://longbeachstate.com/sports/mens-water-polo/roster/sandro-pueyo-caballero/9753,https://longbeachstate.com/sports/mens-water-polo/roster,,,,,Sandro Pueyo Caballero,,,,,,
2025,Long Beach State,Ash Keshvara,24,Attacker,Redshirt Freshman,6-0,,"Auckland, New Zealand",,https://longbeachstate.com/sports/mens-water-polo/roster/ash-keshvara/9530,https://longbeachstate.com/sports/mens-water-polo/roster,,,,,Ash Keshvara,,,,,,
2025,Long Beach State,Chase Krupitzer,,Attacker,Redshirt,6-4,,"Mountain View, Calif.",,https://longbeachstate.com/sports/mens-water-polo/roster/chase-krupitzer/9547,https://longbeachstate.com/sports/mens-water-polo/roster,,,,,Chase Krupitzer,,,,,,
2025,Long Beach State,Ivan Zivaljevic,,Defender,Redshirt,6-3,,"Dallas, Texas",,https://longbeachstate.com/sports/mens-water-polo/roster/ivan-zivaljevic/9548,https://longbeachstate.com/sports/mens-water-polo/roster,,,,,Ivan Zivaljevic,,,,,,
2025,San Jose State,Aidan Johnson Season,,,,,,,,https://sjsuspartans.com/sports/mens-water-polo/roster/player/aidan-johnson,https://sjsuspartans.com/sports/mens-water-polo/roster,,,,,Aidan Johnson Season,,,,,,
2025,San Jose State,Alexey Poletaev Season,,,,,,,,https://sjsuspartans.com/sports/mens-water-polo/roster/player/alexey-poletaev,https://sjsuspartans.com/sports/mens-water-polo/roster,,,,,Alexey Poletaev Season,,,,,,
2025,San Jose State,Bence Kristok Season,,,,,,,,https://sjsuspartans.com/sports/mens-water-polo/roster/player/bence-kristok,https://sjsuspartans.com/sports/mens-water-polo/roster,,,,,Bence Kristok Season,,,,,,
2025,San Jose State,Brendon Gyapjas Season,,,,,,,,https://sjsuspartans.com/sports/mens-water-polo/roster/player/brendon-gyapjas,https://sjsuspartans.com/sports/mens-water-polo/roster,,,,,Brendon Gyapjas Season,,,,,,
2025,San Jose State,Declan Goldstein Season,,,,,,,,https://sjsuspartans.com/sports/mens-water-polo/roster/player/declan-goldstein,https://sjsuspartans.com/sports/mens-water-polo/roster,,,,,Declan Goldstein Season,,,,,,
2025,San Jose State,Erik Duesund Season,,,,,,,,https://sjsuspartans.com/sports/mens-water-polo/roster/player/erik-duesund,https://sjsuspartans.com/sports/mens-water-polo/roster,,,,,Erik Duesund Season,,,,,,
2025,San Jose State,Giancarlo Marquez Season,,,,,,,,https://sjsuspartans.com/sports/mens-water-polo/roster/player/giancarlo-marquez,https://sjsuspartans.com/sports/mens-water-polo/roster,,,,,Giancarlo Marquez Season,,,,,,
2025,San Jose State,L szl Szieben Season,,,,,,,,https://sjsuspartans.com/sports/mens-water-polo/roster/player/laszlo-szieben,https://sjsuspartans.com/sports/mens-water-polo/roster,,,,,L szl Szieben Season,,,,,,
2025,San Jose State,Liam Dodunski Season,,,,,,,,https://sjsuspartans.com/sports/mens-water-polo/roster/player/liam-dodunski,https://sjsuspartans.com/sports/mens-water-polo/roster,,,,,Liam Dodunski Season,,,,,,
2025,San Jose State,Louis Fehrensen Season,,,,,,,,https://sjsuspartans.com/sports/mens-water-polo/roster/player/louis-fehrensen,https://sjsuspartans.com/sports/mens-water-polo/roster,,,,,Louis Fehrensen Season,,,,,,
2025,San Jose State,Luke Burns Season,,,,,,,,https://sjsuspartans.com/sports/mens-water-polo/roster/player/luke-burns,https://sjsuspartans.com/sports/mens-water-polo/roster,,,,,Luke Burns Season,,,,,,
2025,San Jose State,Mael Suchet Season,,,,,,,,https://sjsuspartans.com/sports/mens-water-polo/roster/player/mael-suchet,https://sjsuspartans.com/sports/mens-water-polo/roster,,,,,Mael Suchet Season,,,,,,
2025,San Jose State,Maro Tiozzo Season,,,,,,,,https://sjsuspartans.com/sports/mens-water-polo/roster/player/maro-tiozzo,https://sjsuspartans.com/sports/mens-water-polo/roster,,,,,Maro Tiozzo Season,,,,,,
2025,San Jose State,Mateja Bosi Season,,,,,,,,https://sjsuspartans.com/sports/mens-water-polo/roster/player/mateja-bosic,https://sjsuspartans.com/sports/mens-water-polo/roster,,,,,Mateja Bosi Season,,,,,,
2025,San Jose State,Mattin Sarhaddi Season,,,,,,,,https://sjsuspartans.com/sports/mens-water-polo/roster/player/mattin-sarhaddi,https://sjsuspartans.com/sports/mens-water-polo/roster,,,,,Mattin Sarhaddi Season,,,,,,
2025,San Jose State,Michael Minera Season,,,,,,,,https://sjsuspartans.com/sports/mens-water-polo/roster/player/michael-minera,https://sjsuspartans.com/sports/mens-water-polo/roster,,,,,Michael Minera Season,,,,,,
2025,San Jose State,Mitchell Keightley Season,,,,,,,,https://sjsuspartans.com/sports/mens-water-polo/roster/player/mitchell-keightley,https://sjsuspartans.com/sports/mens-water-polo/roster,,,,,Mitchell Keightley Season,,,,,,
2025,San Jose State,Nathan Correia Season,,,,,,,,https://sjsuspartans.com/sports/mens-water-polo/roster/player/nathan-correia,https://sjsuspartans.com/sports/mens-water-polo/roster,,,,,Nathan Correia Season,,,,,,
2025,San Jose State,Ryder Adams Season,,,,,,,,https://sjsuspartans.com/sports/mens-water-polo/roster/player/ryder-adams,https://sjsuspartans.com/sports/mens-water-polo/roster,,,,,Ryder Adams Season,,,,,,
2025,San Jose State,Sam Keightley Season,,,,,,,,https://sjsuspartans.com/sports/mens-water-polo/roster/player/sam-keightley,https://sjsuspartans.com/sports/mens-water-polo/roster,,,,,Sam Keightley Season,,,,,,
2025,San Jose State,Samu Biros Season,,,,,,,,https://sjsuspartans.com/sports/mens-water-polo/roster/player/samu-biros,https://sjsuspartans.com/sports/mens-water-polo/roster,,,,,Samu Biros Season,,,,,,
2025,San Jose State,Zach Ramans Season,,,,,,,,https://sjsuspartans.com/sports/mens-water-polo/roster/player/zach-ramans,https://sjsuspartans.com/sports/mens-water-polo/roster,,,,,Zach Ramans Season,,,,,,
2025,San Jose State,Zalan Hegedus Season,,,,,,,,https://sjsuspartans.com/sports/mens-water-polo/roster/player/zalan-hegedus,https://sjsuspartans.com/sports/mens-water-polo/roster,,,,,Zalan Hegedus Season,,,,,,
2025,San Jose State,Brad Fry,,,,,,,,https://sjsuspartans.com/sports/mens-water-polo/roster/season/2025/staff/brad-fry,https://sjsuspartans.com/sports/mens-water-polo/roster,,,,,Brad Fry,,,,,,
2025,San Jose State,Gabor Sarusi,,,,,,,,https://sjsuspartans.com/sports/mens-water-polo/roster/season/2025/staff/gabor-sarusi,https://sjsuspartans.com/sports/mens-water-polo/roster,,,,,Gabor Sarusi,,,,,,
2025,Pacific,Kiss Gergely,1,"GK GK 6'0""",Fr.,6-0,,"Budapest, Hungary",,https://pacifictigers.com/sports/mens-water-polo/roster/kiss-gergely/5819,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Kiss Gergely,,,,,,
2025,Pacific,Kiss Gergely,1,"GK GK 6'0""",Fr.,6-0,,"Budapest, Hungary",,https://pacifictigers.com/sports/mens-water-polo/roster/kiss-gergely/5819,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Kiss Gergely,,,,,,
2025,Pacific,A Benjamin Gronbach,1A,"GK 6'2""",Jr.,6-2,,"Oakland, Calif.",,https://pacifictigers.com/sports/mens-water-polo/roster/benjamin-gronbach/5806,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,A Benjamin Gronbach,,,,,,
2025,Pacific,A Benjamin Gronbach,1A,"GK 6'2""",Jr.,6-2,,"Oakland, Calif.",,https://pacifictigers.com/sports/mens-water-polo/roster/benjamin-gronbach/5806,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,A Benjamin Gronbach,,,,,,
2025,Pacific,B Eli Sternweiler,1B,"GK 6'1""",Sr.,6-1,,"Chicago, Ill.",,https://pacifictigers.com/sports/mens-water-polo/roster/eli-sternweiler/5815,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,B Eli Sternweiler,,,,,,
2025,Pacific,B Eli Sternweiler,1B,"GK 6'1""",Sr.,6-1,,"Chicago, Ill.",,https://pacifictigers.com/sports/mens-water-polo/roster/eli-sternweiler/5815,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,B Eli Sternweiler,,,,,,
2025,Pacific,Declan McJilton,2,"ATT 6'3""",Gr.,6-3,,"Seattle, Wash.",,https://pacifictigers.com/sports/mens-water-polo/roster/declan-mcjilton/5808,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Declan McJilton,,,,,,
2025,Pacific,Declan McJilton,2,"ATT 6'3""",Gr.,6-3,,"Seattle, Wash.",,https://pacifictigers.com/sports/mens-water-polo/roster/declan-mcjilton/5808,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Declan McJilton,,,,,,
2025,Pacific,Noah Wendt,3,"ATT ATT 6'1""",Jr.,6-1,,"Winnetka, Ill",,https://pacifictigers.com/sports/mens-water-polo/roster/noah-wendt/5818,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Noah Wendt,,,,,,
2025,Pacific,Noah Wendt,3,"ATT ATT 6'1""",Jr.,6-1,,"Winnetka, Ill",,https://pacifictigers.com/sports/mens-water-polo/roster/noah-wendt/5818,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Noah Wendt,,,,,,
2025,Pacific,Apostolos Georgaras,4,"ATT ATT 6'1""",Fr.,6-1,,"Patras, Greece",,https://pacifictigers.com/sports/mens-water-polo/roster/apostolos-georgaras/5820,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Apostolos Georgaras,,,,,,
2025,Pacific,Apostolos Georgaras,4,"ATT ATT 6'1""",Fr.,6-1,,"Patras, Greece",,https://pacifictigers.com/sports/mens-water-polo/roster/apostolos-georgaras/5820,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Apostolos Georgaras,,,,,,
2025,Pacific,Petar Popovic,5,"WING WING 6'1""",Fr.,6-1,,"Herceg Novi, Montenegro",,https://pacifictigers.com/sports/mens-water-polo/roster/petar-popovic/5821,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Petar Popovic,,,,,,
2025,Pacific,Petar Popovic,5,"WING WING 6'1""",Fr.,6-1,,"Herceg Novi, Montenegro",,https://pacifictigers.com/sports/mens-water-polo/roster/petar-popovic/5821,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Petar Popovic,,,,,,
2025,Pacific,Brody Biedermann,6,"ATT ATT 6'3""",Fr.,6-3,,"Ripon, Calif.",,https://pacifictigers.com/sports/mens-water-polo/roster/brody-biedermann/5822,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Brody Biedermann,,,,,,
2025,Pacific,Brody Biedermann,6,"ATT ATT 6'3""",Fr.,6-3,,"Ripon, Calif.",,https://pacifictigers.com/sports/mens-water-polo/roster/brody-biedermann/5822,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Brody Biedermann,,,,,,
2025,Pacific,Ethan Carrington,7,"ATT ATT 6'3""",Jr.,6-3,,"Tauranga, New Zealand",,https://pacifictigers.com/sports/mens-water-polo/roster/ethan-carrington/5823,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Ethan Carrington,,,,,,
2025,Pacific,Ethan Carrington,7,"ATT ATT 6'3""",Jr.,6-3,,"Tauranga, New Zealand",,https://pacifictigers.com/sports/mens-water-polo/roster/ethan-carrington/5823,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Ethan Carrington,,,,,,
2025,Pacific,Manuel Pembertty,8,"ATT 6'2""",Gr.,6-2,,"Greenwich, Conn.",,https://pacifictigers.com/sports/mens-water-polo/roster/manuel-pembertty/5811,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Manuel Pembertty,,,,,,
2025,Pacific,Manuel Pembertty,8,"ATT 6'2""",Gr.,6-2,,"Greenwich, Conn.",,https://pacifictigers.com/sports/mens-water-polo/roster/manuel-pembertty/5811,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Manuel Pembertty,,,,,,
2025,Pacific,Tamas Otto Voros,9,"DEF DEF 6'2""",Fr.,6-2,,"Kaposvar, Hungary",,https://pacifictigers.com/sports/mens-water-polo/roster/tamas-otto-voros/5824,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Tamas Otto Voros,,,,,,
2025,Pacific,Tamas Otto Voros,9,"DEF DEF 6'2""",Fr.,6-2,,"Kaposvar, Hungary",,https://pacifictigers.com/sports/mens-water-polo/roster/tamas-otto-voros/5824,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Tamas Otto Voros,,,,,,
2025,Pacific,Yoav Rendler,10,"ATT ATT 6'0""",So.,6-0,,"Beit Lehem HaGlilit, Israel",,https://pacifictigers.com/sports/mens-water-polo/roster/yoav-rendler/5813,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Yoav Rendler,,,,,,
2025,Pacific,Yoav Rendler,10,"ATT ATT 6'0""",So.,6-0,,"Beit Lehem HaGlilit, Israel",,https://pacifictigers.com/sports/mens-water-polo/roster/yoav-rendler/5813,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Yoav Rendler,,,,,,
2025,Pacific,Ori Buzaglo,11,"CTR CTR 6'1""",So.,6-1,,"Kibbutz Shamir, Israel",,https://pacifictigers.com/sports/mens-water-polo/roster/ori-buzaglo/5804,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Ori Buzaglo,,,,,,
2025,Pacific,Ori Buzaglo,11,"CTR CTR 6'1""",So.,6-1,,"Kibbutz Shamir, Israel",,https://pacifictigers.com/sports/mens-water-polo/roster/ori-buzaglo/5804,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Ori Buzaglo,,,,,,
2025,Pacific,Borisz Kasa-Gal,12,"UTL UTL 6'6""",Fr.,6-6,,"Budapest, Hungary",,https://pacifictigers.com/sports/mens-water-polo/roster/borisz-kasa-gal/5825,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Borisz Kasa-Gal,,,,,,
2025,Pacific,Borisz Kasa-Gal,12,"UTL UTL 6'6""",Fr.,6-6,,"Budapest, Hungary",,https://pacifictigers.com/sports/mens-water-polo/roster/borisz-kasa-gal/5825,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Borisz Kasa-Gal,,,,,,
2025,Pacific,Filip Norell,13,"UTL 6'3""",Gr.,6-3,,"Old Greenwich, Conn.",,https://pacifictigers.com/sports/mens-water-polo/roster/filip-norell/5810,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Filip Norell,,,,,,
2025,Pacific,Filip Norell,13,"UTL 6'3""",Gr.,6-3,,"Old Greenwich, Conn.",,https://pacifictigers.com/sports/mens-water-polo/roster/filip-norell/5810,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Filip Norell,,,,,,
2025,Pacific,Daniel Viscia,14,"ATT 5'10""",5th,5-10,,"Walnut Creek, Calif.",,https://pacifictigers.com/sports/mens-water-polo/roster/daniel-viscia/5816,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Daniel Viscia,,,,,,
2025,Pacific,Daniel Viscia,14,"ATT 5'10""",5th,5-10,,"Walnut Creek, Calif.",,https://pacifictigers.com/sports/mens-water-polo/roster/daniel-viscia/5816,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Daniel Viscia,,,,,,
2025,Pacific,Saul Biddle,15,"ATT ATT 6'0""",Fr.,6-0,,"Las Vegas, Nev.",,https://pacifictigers.com/sports/mens-water-polo/roster/saul-biddle/5826,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Saul Biddle,,,,,,
2025,Pacific,Saul Biddle,15,"ATT ATT 6'0""",Fr.,6-0,,"Las Vegas, Nev.",,https://pacifictigers.com/sports/mens-water-polo/roster/saul-biddle/5826,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Saul Biddle,,,,,,
2025,Pacific,Alek Newman,16,"CTR 6'6""",Sr.,6-6,,"Dana Point, Calif.",,https://pacifictigers.com/sports/mens-water-polo/roster/alek-newman/5809,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Alek Newman,,,,,,
2025,Pacific,Alek Newman,16,"CTR 6'6""",Sr.,6-6,,"Dana Point, Calif.",,https://pacifictigers.com/sports/mens-water-polo/roster/alek-newman/5809,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Alek Newman,,,,,,
2025,Pacific,Lukas Peters,17,"ATT ATT 5'10""",Fr.,5-10,,"Walnut Creek, Calif.",,https://pacifictigers.com/sports/mens-water-polo/roster/lukas-peters/5827,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Lukas Peters,,,,,,
2025,Pacific,Lukas Peters,17,"ATT ATT 5'10""",Fr.,5-10,,"Walnut Creek, Calif.",,https://pacifictigers.com/sports/mens-water-polo/roster/lukas-peters/5827,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Lukas Peters,,,,,,
2025,Pacific,Nash Brandon,18,"ATT 5'11""",Sr.,5-11,,"Honolulu, Hawai'i",,https://pacifictigers.com/sports/mens-water-polo/roster/nash-brandon/5803,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Nash Brandon,,,,,,
2025,Pacific,Nash Brandon,18,"ATT 5'11""",Sr.,5-11,,"Honolulu, Hawai'i",,https://pacifictigers.com/sports/mens-water-polo/roster/nash-brandon/5803,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Nash Brandon,,,,,,
2025,Pacific,Jonah Martorana,19,"ATT 6'2""",Jr.,6-2,,"Fresno, Calif.",,https://pacifictigers.com/sports/mens-water-polo/roster/jonah-martorana/5807,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Jonah Martorana,,,,,,
2025,Pacific,Jonah Martorana,19,"ATT 6'2""",Jr.,6-2,,"Fresno, Calif.",,https://pacifictigers.com/sports/mens-water-polo/roster/jonah-martorana/5807,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Jonah Martorana,,,,,,
2025,Pacific,Charlie Donlin,20,"UTL 6'2""",Sr.,6-2,,"Stockton, Calif.",,https://pacifictigers.com/sports/mens-water-polo/roster/charlie-donlin/5805,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Charlie Donlin,,,,,,
2025,Pacific,Charlie Donlin,20,"UTL 6'2""",Sr.,6-2,,"Stockton, Calif.",,https://pacifictigers.com/sports/mens-water-polo/roster/charlie-donlin/5805,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Charlie Donlin,,,,,,
2025,Pacific,Daniel Warman,21,"ATT 6'1""",Sr.,6-1,,"Auckland, New Zealand",,https://pacifictigers.com/sports/mens-water-polo/roster/daniel-warman/5817,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Daniel Warman,,,,,,
2025,Pacific,Daniel Warman,21,"ATT 6'1""",Sr.,6-1,,"Auckland, New Zealand",,https://pacifictigers.com/sports/mens-water-polo/roster/daniel-warman/5817,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Daniel Warman,,,,,,
2025,Pacific,Ryan Smith,22,"ATT 5'10""",R-So.,5-10,,"Merced, Calif.",,https://pacifictigers.com/sports/mens-water-polo/roster/ryan-smith/5814,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Ryan Smith,,,,,,
2025,Pacific,Ryan Smith,22,"ATT 5'10""",R-So.,5-10,,"Merced, Calif.",,https://pacifictigers.com/sports/mens-water-polo/roster/ryan-smith/5814,https://pacifictigers.com/sports/mens-water-polo/roster,Season Record Overall 15-8 PCT .652 Conf 5-1 PCT .833 Streak L3 Home 3-2 Away 3-4 Neutral 9-2,18.0,8.0,,Ryan Smith,,,,,,
